id,name,Gender,'Eye color',Race,'Hair color',Height,Publisher,'Skin color',Alignment,Weight,Agility,'Accelerated Healing','Lantern Power Ring','Dimensional Awareness','Cold Resistance',Durability,Stealth,'Energy Absorption',Flight,'Danger Sense','Underwater breathing',Marksmanship,'Weapons Master','Power Augmentation','Animal Attributes',Longevity,Intelligence,'Super Strength',Cryokinesis,Telepathy,'Energy Armor','Energy Blasts',Duplication,'Size Changing','Density Control',Stamina,'Astral Travel','Audio Control',Dexterity,Omnitrix,'Super Speed',Possession,'Animal Oriented Powers','Weapon-based Powers',Electrokinesis,'Darkforce Manipulation','Death Touch',Teleportation,'Enhanced Senses',Telekinesis,'Energy Beams',Magic,Hyperkinesis,Jump,Clairvoyance,'Dimensional Travel','Power Sense',Shapeshifting,'Peak Human Condition',Immortality,Camouflage,'Element Control',Phasing,'Astral Projection','Electrical Transport','Fire Control',Projection,Summoning,'Enhanced Memory',Reflexes,Invulnerability,'Energy Constructs','Force Fields',Self-Sustenance,Anti-Gravity,Empathy,'Power Nullifier','Radiation Control','Psionic Powers',Elasticity,'Substance Secretion','Elemental Transmogrification',Technopath/Cyberpath,'Photographic Reflexes','Seismic Power',Animation,Precognition,'Mind Control','Fire Resistance','Power Absorption','Enhanced Hearing','Nova Force',Insanity,Hypnokinesis,'Animal Control','Natural Armor',Intangibility,'Enhanced Sight','Molecular Manipulation','Heat Generation',Adaptation,Gliding,'Power Suit','Mind Blast','Probability Manipulation','Gravity Control',Regeneration,'Light Control',Echolocation,Levitation,'Toxin and Disease Control',Banish,'Energy Manipulation','Heat Resistance','Natural Weapons','Time Travel','Enhanced Smell',Illusions,Thirstokinesis,'Hair Manipulation',Illumination,Omnipotent,Cloaking,'Changing Armor','Power Cosmic',Biokinesis,'Water Control','Radiation Immunity','Vision - Telescopic','Toxin and Disease Resistance','Spatial Awareness','Energy Resistance','Telepathy Resistance','Molecular Combustion',Omnilingualism,'Portal Creation',Magnetism,'Mind Control Resistance','Plant Control',Sonar,'Sonic Scream','Time Manipulation','Enhanced Touch','Magic Resistance',Invisibility,Sub-Mariner,'Radiation Absorption','Intuitive aptitude','Vision - Microscopic',Melting,'Wind Control','Super Breath',Wallcrawling,'Vision - Night','Vision - Infrared','Grim Reaping','Matter Absorption','The Force',Resurrection,Terrakinesis,'Vision - Heat',Vitakinesis,'Radar Sense','Qwardian Power Ring','Weather Control','Vision - X-Ray','Vision - Thermal','Web Creation','Reality Warping','Odin Force','Symbiote Costume','Speed Force','Phoenix Force','Molecular Dissipation','Vision - Cryo',Omnipresent,Omniscient
30,'Ant-Man II',Male,blue,Human,Blond,183,'Marvel Comics',green,good,86,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,Anti-Monitor,Male,yellow,'God / Eternal','No Hair',61,'DC Comics',green,bad,-99,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32,Anti-Spawn,Male,blue,Human,Black,-99,'Image Comics',green,bad,-99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,Anti-Venom,Male,blue,Symbiote,Blond,229,'Marvel Comics',green,good,358,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
34,Apocalypse,Male,red,Mutant,Black,213,'Marvel Comics',grey,bad,135,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,Aquababy,Male,blue,Human,Blond,-99,'DC Comics',green,good,-99,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,Aqualad,Male,blue,Atlantean,Black,178,'DC Comics',green,good,106,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,Aquaman,Male,blue,Atlantean,Blond,185,'DC Comics',green,good,146,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,Arachne,Female,blue,Human,Blond,175,'Marvel Comics',green,good,63,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
39,Archangel,Male,blue,Mutant,Blond,183,'Marvel Comics',blue,good,68,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
